Gene	baseMean	log2FoldChange	lfcSE	pvalue	padj	threshold
ENSMUSG00000005268	4.725788265339732	1.3285701298146386	0.06607782350146707	6.019995660914539e-91	7.94751427159992e-89	TRUE
ENSMUSG00000086512	0.3045968485380219	1.3252051950932027	0.2729008179631886	1.7272908803042383e-5	1.2558254187129995e-4	TRUE
ENSMUSG00000087127	0.3730206043275504	1.323433883751333	0.2436478478495223	9.576522039450859e-8	9.308904163279903e-7	TRUE
ENSMUSG00000020169	1.348851436801877	1.3194917069577787	0.12417816348873734	1.8393263884626427e-27	5.518756893247744e-26	TRUE
ENSMUSG00000033731	0.948754543308032	1.3178326622651726	0.14851182992324777	5.849312263718159e-20	1.286033147121427e-18	TRUE
ENSMUSG00000114322	0.35222287159929033	1.3169669209910089	0.26002188518727687	2.0755096271751526e-6	1.7120390949648223e-5	TRUE
ENSMUSG00000001741	3.9142386346463995	1.3162743087963444	0.07250523076277372	1.045147970179331e-74	1.0594814280560761e-72	TRUE
ENSMUSG00000047671	1.1188895696343426	1.314249819371635	0.13647177647944123	4.9557917056725596e-23	1.249246818595115e-21	TRUE
ENSMUSG00000055102	0.5285297374188912	1.3112293483025408	0.20229804228953127	1.0494351965865579e-12	1.5417789140741647e-11	TRUE
ENSMUSG00000055078	13.386343053570425	1.3082497513556914	0.03909063521068747	1.284816307021203e-246	9.350827194484571e-244	TRUE
ENSMUSG00000043013	1.0258257422165429	1.3065202535965585	0.14251242437594008	4.158354014514641e-21	9.690535332346763e-20	TRUE
ENSMUSG00000073781	0.23638244284242133	1.3059993030687862	0.34409469764309625	0.004744013981377916	0.020554738642563082	TRUE
ENSMUSG00000028004	5.336027640292428	1.3058331704160322	0.061970970100497305	1.314965622838162e-99	1.9959349860234433e-97	TRUE
ENSMUSG00000066477	1.011246441700156	1.30439819717073	0.14353351321104799	8.426940521629733e-21	1.9478035811558498e-19	TRUE
ENSMUSG00000056078	0.8186697833623753	1.3039472364132232	0.15996927194594435	8.932272034819716e-18	1.784191480903046e-16	TRUE
ENSMUSG00000032289	5.628125347255548	1.3000884973702527	0.06028770067373611	3.3943833623338225e-104	5.6015219393304196e-102	TRUE
ENSMUSG00000039037	16.045802530724384	1.297386130949294	0.03564871891102543	4.665581838794898e-291	4.1383710910110744e-288	TRUE
ENSMUSG00000001865	0.26117290247638236	1.2971320044701673	0.30965066057417207	7.410300835402546e-4	0.003970063777124687	TRUE
ENSMUSG00000117189	0.38337395990150025	1.2969578138931546	0.25021108147604487	3.619426071554946e-7	3.286429610205233e-6	TRUE
ENSMUSG00000048582	1.0072277480226017	1.2950825872194898	0.143669475255003	1.592045917567731e-20	3.617984893854482e-19	TRUE
ENSMUSG00000113535	0.3004030172966722	1.2940416467472946	0.27627952883338786	3.9590949001483495e-5	2.716339126077127e-4	TRUE
ENSMUSG00000025461	1.13966848128823	1.289475610221451	0.1347903922143625	9.197283092485576e-23	2.285951692619182e-21	TRUE
ENSMUSG00000065304	0.2922783432470872	1.2837168564992847	0.27881497655356874	6.110898262075925e-5	4.0792976545334683e-4	TRUE
ENSMUSG00000036551	0.7521103162537169	1.2835851018620315	0.1666239041017736	7.806018361039272e-17	1.4850269782824308e-15	TRUE
ENSMUSG00000030905	14.523167541260898	1.2784233792590969	0.03737656056165547	1.8373842972071386e-257	1.4486754414424284e-254	TRUE
ENSMUSG00000047641	0.7085669883693538	1.2748002484896412	0.17156179710153469	4.201712269968568e-16	7.605956700943101e-15	TRUE
ENSMUSG00000114121	0.801988806448009	1.2745305918367815	0.16104591344127686	4.866284090919025e-17	9.358035747740216e-16	TRUE
ENSMUSG00000079534	0.5801068583686565	1.274248915155621	0.19328607589824162	2.8643957763816023e-13	4.3900113238021275e-12	TRUE
ENSMUSG00000021553	1.1565621998242899	1.2704188409210817	0.1334853011177042	1.4912731695541987e-22	3.683924947313001e-21	TRUE
ENSMUSG00000017723	1.3845707300073389	1.2690591171496104	0.12179025420521353	1.6065576438590958e-26	4.634200423099245e-25	TRUE
ENSMUSG00000026051	3.6575879527369795	1.2641532843086098	0.07450865662472375	1.2372574617623264e-65	1.0706803595933497e-63	TRUE
ENSMUSG00000042554	0.3564389878638691	1.2640282023954932	0.2483925240484311	1.0663534568035717e-6	9.133185430872836e-6	TRUE
ENSMUSG00000063354	1.5996184863396439	1.2611839153037792	0.11308351461816572	5.432105566410365e-30	1.788687754025427e-28	TRUE
ENSMUSG00000051219	0.5494064448937741	1.259488153623658	0.19554407905201776	1.0000177973637768e-12	1.4722253713886638e-11	TRUE
ENSMUSG00000022683	0.3357359522006331	1.2593907434644538	0.2570157220662162	5.62909478420492e-6	4.3794190077880425e-5	TRUE
ENSMUSG00000057378	12.010703661726469	1.2576692454460199	0.0409998008444145	6.5928437702099835e-208	3.2830048697129854e-205	TRUE
ENSMUSG00000070645	0.7212656320896835	1.2531938904707312	0.16970094891687115	8.601509985175551e-16	1.5249547746359955e-14	TRUE
ENSMUSG00000055138	0.3815152625162701	1.2530136354400405	0.23920514284390096	1.8153257461852678e-7	1.7010962687263997e-6	TRUE
ENSMUSG00000026065	3.008683946911044	1.250803537451919	0.08206208933481517	1.571670321447729e-53	1.0546167944201498e-51	TRUE
ENSMUSG00000048636	0.46008396742970115	1.2486801217068868	0.21427090764042678	3.8280098108034134e-10	4.645328365534164e-9	TRUE
ENSMUSG00000042433	0.4993922596743659	1.246511818946026	0.2051951301605723	2.983501890289792e-11	3.9794980100557074e-10	TRUE
ENSMUSG00000066720	0.7854271584996865	1.246369007233696	0.16228945226333005	2.6867061679919335e-16	4.913625507234732e-15	TRUE
ENSMUSG00000073652	0.3791564131040555	1.2411082343141073	0.23930151608937772	2.514024492832428e-7	2.3160685233546133e-6	TRUE
ENSMUSG00000085363	0.8353029200249561	1.238360290992722	0.15706367187735715	2.0693753103213633e-16	3.811625490471225e-15	TRUE
ENSMUSG00000022861	12.165077415242168	1.2382792954063377	0.040636021628212414	4.1784801309834726e-205	1.976699667297248e-202	TRUE
ENSMUSG00000026809	0.8784562444559251	1.2337783437498897	0.15298927774977159	6.340503563687874e-17	1.214364731118196e-15	TRUE
ENSMUSG00000033825	0.3253568559160158	1.2336608122571475	0.2615742271992852	1.5889106270410193e-5	1.1626614910526499e-4	TRUE
ENSMUSG00000061068	0.2860712239484973	1.233504728831489	0.2826121354618191	1.6088909649471394e-4	9.962207929550524e-4	TRUE
ENSMUSG00000025488	1.1563031863261268	1.2334465477962608	0.13289887617293972	1.3835124950572603e-21	3.280669896383064e-20	TRUE
ENSMUSG00000001494	0.7127630657672775	1.230411614083684	0.17026295158236196	3.5037862633336086e-15	6.034676535100797e-14	TRUE
ENSMUSG00000023043	1.8256721528096018	1.2290007942670342	0.10532302798029138	1.5338798494410556e-32	5.6105213462029534e-31	TRUE
ENSMUSG00000069303	0.39584978603209275	1.2282145888070966	0.27833338939739516	1.503164860881787e-5	1.1039024944700813e-4	TRUE
ENSMUSG00000030583	11.974499187296663	1.2278512100103804	0.04090900315836652	6.302781259192582e-198	2.79528348845191e-195	TRUE
ENSMUSG00000109603	0.6506355813834601	1.2195975561785797	0.17827875407316357	3.96597695814772e-14	6.403315698524738e-13	TRUE
ENSMUSG00000038756	1.3657304908046182	1.2093762271380535	0.12174917517285593	2.3882755143152e-24	6.300075483115487e-23	TRUE
ENSMUSG00000072473	0.9862659575666667	1.2080401510068073	0.1437188025803231	3.425266251636696e-18	6.934576125995433e-17	TRUE
ENSMUSG00000032373	5.990675387782898	1.2045394642075054	0.057711134284988204	7.814765484006979e-98	1.1552828307190319e-95	TRUE
ENSMUSG00000031481	0.2321096076837383	1.203773601521972	0.3377112711055411	0.006525142306324959	0.027184740822358378	TRUE
ENSMUSG00000037984	13.243307845298208	1.2013238545941856	0.03875753972611405	8.300855505199646e-212	4.283845139265214e-209	TRUE
ENSMUSG00000025885	10.13392450589434	1.1955706148271132	0.04429002568582528	1.0583742721035375e-161	3.413738106748501e-159	TRUE
ENSMUSG00000115240	0.37720565262728	1.1895915956697984	0.23923856728513812	7.735826052952966e-7	6.73952383938051e-6	TRUE
ENSMUSG00000050074	2.5405979518393336	1.188263543474972	0.08868651701531671	5.1477990366033583e-42	2.4849511539957437e-40	TRUE
ENSMUSG00000110749	0.33762698529129104	1.1852504077088477	0.2541741293986344	1.2704514732763942e-5	9.422653414548517e-5	TRUE
ENSMUSG00000003573	4.91084099309206	1.1828145062275872	0.06360044138107267	2.935423118055969e-78	3.267413716976495e-76	TRUE
ENSMUSG00000046886	1.20597735617047	1.1814344900072375	0.1292999732742143	5.254017066599279e-21	1.2193787442220272e-19	TRUE
ENSMUSG00000021848	2.6275281625450813	1.180234261183998	0.08710866376412249	6.705091429805342e-43	3.304120054576299e-41	TRUE
ENSMUSG00000055937	0.43912946489431587	1.1772941588478159	0.21982780756030462	1.2830555436494297e-8	1.3644903915678311e-7	TRUE
ENSMUSG00000057933	0.7149248889496699	1.1721377309607632	0.16895180684065175	3.8249383416292494e-14	6.189683574048153e-13	TRUE
ENSMUSG00000034040	13.869378069716321	1.1715880685221205	0.03773019314802616	9.400806175077432e-213	4.941342268025886e-210	TRUE
ENSMUSG00000020932	25.413101757541092	1.1714101605321325	0.02786099168336012	0	0	TRUE
ENSMUSG00000053117	1.4319557645516208	1.162351397611741	0.11821188298210974	6.526658625104982e-24	1.693351722257585e-22	TRUE
ENSMUSG00000046415	1.4403109454339411	1.1556234784666692	0.11777724355027262	8.034103825328173e-24	2.0768670580884779e-22	TRUE
ENSMUSG00000025810	6.885942457614772	1.1518802615741741	0.05347430589564359	5.44984658452995e-104	8.941528639034573e-102	TRUE
ENSMUSG00000014609	0.5740898851997215	1.150629926767565	0.1912749602598205	2.129069759060624e-11	2.8640528929467654e-10	TRUE
ENSMUSG00000035954	23.53636131495656	1.1506115832467374	0.028881818959486345	0	0	TRUE
ENSMUSG00000048070	1.523058256525945	1.147021114990163	0.1143586958610008	9.236403005820756e-25	2.4756002164043092e-23	TRUE
ENSMUSG00000108476	0.5137812588534317	1.1395764637499182	0.2000667630668747	2.991544703897472e-10	3.677436330681067e-9	TRUE
ENSMUSG00000022871	0.39364407430075593	1.1367698019807164	0.23263209582766475	6.267161101052499e-7	5.534757333300378e-6	TRUE
ENSMUSG00000063129	0.5759740707778686	1.1358085052226132	0.18837575464953685	1.790705008587647e-11	2.4272861014208105e-10	TRUE
ENSMUSG00000048108	5.897834201472833	1.1341960615183655	0.05768029345085581	3.736738596835131e-87	4.552085336161732e-85	TRUE
ENSMUSG00000012396	0.4248159394236818	1.133713955315564	0.2242213094388444	1.0370615949917057e-7	1.0046401471755829e-6	TRUE
ENSMUSG00000024365	0.31917922060637377	1.132604023126589	0.2755886650281891	2.0517937792273222e-4	0.001247335931239844	TRUE
ENSMUSG00000025558	23.677687447710877	1.1279579088283542	0.028719776519808005	0	0	TRUE
ENSMUSG00000118092	0.31085657295849695	1.1266245984107581	0.2662536862168693	1.1499626478222433e-4	7.32836546829514e-4	TRUE
ENSMUSG00000112611	0.2610518325138829	1.1262943600612025	0.30055672704883063	0.001675263892475561	0.008231035195434711	TRUE
ENSMUSG00000027570	5.694303139594432	1.1262452655907202	0.05864878727860683	2.791894067853162e-83	3.2611160996684834e-81	TRUE
ENSMUSG00000019230	2.882645448629182	1.12600536851142	0.08261601394386042	2.2299863107651137e-43	1.120281972473575e-41	TRUE
ENSMUSG00000089265	0.28609940256090366	1.1243885362777601	0.2854438202790191	5.991880635347267e-4	0.0032813725632586696	TRUE
ENSMUSG00000018334	11.476394149134451	1.123996050396853	0.04125249320484914	9.741927669323549e-165	3.215289243791623e-162	TRUE
ENSMUSG00000090326	0.6735870487607264	1.122846440053027	0.17343526083471134	9.877055040015984e-13	1.4548538155465162e-11	TRUE
ENSMUSG00000039239	5.377065308518468	1.1226380478109883	0.060336807061972024	2.442120869816635e-78	2.7398086469911217e-76	TRUE
ENSMUSG00000100916	1.0738875243309522	1.1214164930135313	0.1363482563219169	1.5564156697423208e-17	3.0614901157287617e-16	TRUE
ENSMUSG00000025500	0.6088699190767826	1.1186783352316936	0.18266464271608157	9.004472208366818e-12	1.2449242043949525e-10	TRUE
ENSMUSG00000087322	0.6900673404408096	1.1141295387519345	0.17109986256508916	8.843246977472055e-13	1.3093725728146417e-11	TRUE
ENSMUSG00000001827	3.0833388361525715	1.1134736378962053	0.0797441034780056	2.3656239910274823e-45	1.2621404391226327e-43	TRUE
ENSMUSG00000100546	1.2555962073968825	1.1122159560225582	0.1257233069276861	7.367808631072445e-20	1.6148871056707359e-18	TRUE
ENSMUSG00000009114	0.41435310012372667	1.1120685447898175	0.2257472052787609	2.61220198647504e-7	2.4033951761461115e-6	TRUE
ENSMUSG00000092903	0.2673827726493042	1.1093794990960184	0.3147076802107073	0.0035163577182888753	0.01585768946233102	TRUE
ENSMUSG00000086390	0.27768891887617786	1.1088945573716862	0.2876252770909965	8.317170037377292e-4	0.004401091617093906	TRUE
ENSMUSG00000048442	1.2576721525679344	1.1048068113565417	0.12551913945389523	1.0915986961305206e-19	2.374248075936299e-18	TRUE
ENSMUSG00000074404	0.4684156534123452	1.1023999194231051	0.20947104662351976	9.645304029324429e-9	1.0417515584792413e-7	TRUE
ENSMUSG00000059901	1.4544429345943752	1.1015627927353115	0.11650262211072862	2.5902359318570694e-22	6.3380393698130224e-21	TRUE
ENSMUSG00000086231	0.4497802509792371	1.1007376067912462	0.21611115462642516	4.163651345218984e-8	4.2042362071396524e-7	TRUE
ENSMUSG00000038009	0.24669626130943598	1.0998777365187584	0.31776923407153845	0.004877420002391402	0.02107164221428882	TRUE
ENSMUSG00000041534	0.4309796764958703	1.0995902308147014	0.2224343773589074	1.5727023121800214e-7	1.4860047413088456e-6	TRUE
ENSMUSG00000031893	1.2969138754266043	1.0963451794142856	0.12345632268526648	4.9136911608109224e-20	1.0862165880720968e-18	TRUE
ENSMUSG00000036169	3.062146076334825	1.094245439989073	0.0798454464841489	8.516996614295451e-44	4.316900569645751e-42	TRUE
ENSMUSG00000070473	1.009142836910774	1.0908550701328497	0.14029375665473404	6.087423611443664e-16	1.0901289071748705e-14	TRUE
ENSMUSG00000069733	0.4536476579453406	1.0904962648756602	0.2146491340310131	3.999160513169599e-8	4.048222967396787e-7	TRUE
ENSMUSG00000041737	0.4105153179367096	1.0877760655356643	0.22803561657376048	6.651024179679168e-7	5.848285945353578e-6	TRUE
ENSMUSG00000098926	0.3791601737441737	1.0870569064088615	0.23646930402782237	3.825020090389934e-6	3.046628866283885e-5	TRUE
ENSMUSG00000075014	0.3604405055826857	1.0843439588412698	0.24499842038599662	1.6059781777792777e-5	1.1742422616714844e-4	TRUE
ENSMUSG00000110604	0.25699557197812806	1.0841168395803984	0.30657980341943963	0.003136126524700268	0.014355074226268734	TRUE
ENSMUSG00000036687	1.1461341768876945	1.0806612745640298	0.13132631656456437	1.522404100410366e-17	3.002912994165937e-16	TRUE
ENSMUSG00000053821	0.31691416402872147	1.079116627530157	0.26171874807680895	1.3045959070043307e-4	8.216030668828694e-4	TRUE
ENSMUSG00000056617	0.42677692704784714	1.078247900967894	0.22174168692463503	2.4928569313133624e-7	2.2973133486493013e-6	TRUE
ENSMUSG00000102260	1.166618297703054	1.0733648280403485	0.1300367721358461	1.2339326511206503e-17	2.444099397725648e-16	TRUE
ENSMUSG00000071230	0.26717590908190125	1.0729034375432858	0.29194372732850316	0.0015221779703980661	0.007566637392605728	TRUE
ENSMUSG00000031737	0.6714983703540598	1.072877022604848	0.17291782447100235	7.403453726010756e-12	1.0290873194218066e-10	TRUE
ENSMUSG00000031722	0.6712706364150647	1.072877022598333	0.1729178244710289	7.403453728365731e-12	1.0290873194218066e-10	TRUE
ENSMUSG00000030450	1.661838940202117	1.072554894487369	0.10851929911695167	4.2205896718161804e-24	1.1000662740572126e-22	TRUE
ENSMUSG00000018893	0.6028593062699172	1.072247654601221	0.18291796062632207	5.842686399999202e-11	7.603796917816477e-10	TRUE
ENSMUSG00000038793	2.2354941934141506	1.0708582119307744	0.09338131645690945	1.5380969890175074e-31	5.416544036758428e-30	TRUE
ENSMUSG00000040985	0.44347887597491953	1.0699836842828887	0.21511716545887397	8.40053704003143e-8	8.224934230570959e-7	TRUE
ENSMUSG00000021298	0.33564799077415886	1.0697582990612744	0.3203206511074944	0.002086934062255762	0.010031420224058857	TRUE
ENSMUSG00000048583	13.22166163814565	1.0695992140164587	0.04823092842967031	4.215938273655449e-110	7.62198674900868e-108	TRUE
ENSMUSG00000020848	8.355619796439457	1.0687556928780448	0.048069949945097355	1.2380392457285482e-110	2.2671294161780072e-108	TRUE
ENSMUSG00000007888	2.726695853601215	1.0677573277435657	0.08441034994912815	9.954468106307598e-38	4.274547998932449e-36	TRUE
ENSMUSG00000046242	1.2244711678226339	1.0674891299901617	0.12677326702232794	3.03324383430536e-18	6.167306088318291e-17	TRUE
ENSMUSG00000085519	0.3025387853015078	1.0638420729927474	0.2690362422464315	3.15137900259958e-4	0.0018397519870379778	TRUE
ENSMUSG00000103912	0.3026231747108922	1.0633834133629947	0.2693345445543858	3.2285373968360566e-4	0.001878614298314773	TRUE
ENSMUSG00000043020	1.5727327035679226	1.058887543386262	0.11147062961824938	1.7503705067064785e-22	4.312718442912907e-21	TRUE
ENSMUSG00000106718	0.29833236902807253	1.0517435842584022	0.30281125642566065	0.0022707940646082723	0.010823546386203392	TRUE
ENSMUSG00000109392	0.6031813022413357	1.049217473314309	0.18257219926159757	1.3053458889879545e-10	1.6459767975581566e-9	TRUE
ENSMUSG00000085001	0.2528796177840719	1.0469491613482775	0.30562723656152196	0.0038854969482607325	0.017307901032553773	TRUE
ENSMUSG00000050122	2.68305417600605	1.0468174650418913	0.08492921557864112	5.47249288472244e-36	2.2190176862851676e-34	TRUE
ENSMUSG00000054065	0.5779868426603475	1.0449854990794616	0.18863928276269468	5.315048356964774e-10	6.357451856893727e-9	TRUE
ENSMUSG00000000739	1.8069004121702492	1.0402679341921899	0.10369359205964516	9.184408973227491e-25	2.4639911559176665e-23	TRUE
ENSMUSG00000044772	1.2183730641741939	1.033809886650735	0.12670103151507914	2.7240164455424728e-17	5.303050945835223e-16	TRUE
ENSMUSG00000074555	0.9468121095398547	1.031658119050887	0.144191745293468	6.635446162145999e-14	1.0569051844351967e-12	TRUE
ENSMUSG00000041481	1.456813773347538	1.0300957342680104	0.11559970243212457	4.0829746886740624e-20	9.089502240260752e-19	TRUE
ENSMUSG00000114214	0.41238173228032904	1.0284166465279845	0.22880503204726702	2.358804343369033e-6	1.9328031894395682e-5	TRUE
ENSMUSG00000086515	0.2921153951882656	1.027902546106221	0.2746928010465669	7.106066766427111e-4	0.003825120407704667	TRUE
ENSMUSG00000021556	7.264334185923988	1.0270953350875542	0.051341813615834425	3.784386383708875e-90	4.9048412381366536e-88	TRUE
ENSMUSG00000092851	0.28803726878008407	1.027033091888765	0.29528575707448	0.002213694294586149	0.010574469683193075	TRUE
ENSMUSG00000079323	1.2246481528721687	1.0237001891912496	0.12625492680313233	4.3050918867345986e-17	8.295704556216894e-16	TRUE
ENSMUSG00000032068	0.603031574234464	1.022510659265092	0.1822231464209238	2.8756190653060156e-10	3.5379961660011245e-9	TRUE
ENSMUSG00000085391	0.8992936884744243	1.0186175861013136	0.147929438246396	4.750213652012985e-13	7.1718119307838595e-12	TRUE
ENSMUSG00000041957	4.457035049820925	1.0175862349351301	0.06556074162724539	2.112183325588875e-55	1.458691277701086e-53	TRUE
ENSMUSG00000097178	2.1463289090203146	1.0173601408814141	0.09480452027236397	6.026738287862845e-28	1.8493290763535024e-26	TRUE
ENSMUSG00000061742	0.8267036772419429	1.0162359132559187	0.1544621095560762	3.906400230644738e-12	5.546736575618822e-11	TRUE
ENSMUSG00000113694	0.3501166264346398	1.0159724613950982	0.24649995094551874	6.092618505916429e-5	4.06805183890689e-4	TRUE
ENSMUSG00000067786	22.583818412864815	1.0157428591561488	0.02904089591588471	4.4914650224910886e-269	3.749580682305502e-266	TRUE
ENSMUSG00000097029	0.6421551791546916	1.0145210584728692	0.17616363677293564	1.3878137146352062e-10	1.7484112062230666e-9	TRUE
ENSMUSG00000074768	1.21212760298843	1.0123166604617126	0.1267917825038372	1.2275397277524081e-16	2.305922411153167e-15	TRUE
ENSMUSG00000060029	0.2962711694255364	1.0116305324868378	0.27336376459458106	7.433251941290768e-4	0.003980857039652777	TRUE
ENSMUSG00000089722	0.4205644188294572	1.0107275445684316	0.2646968121986696	5.6348583397711416e-5	3.7721655451901907e-4	TRUE
ENSMUSG00000062694	0.7002651198082595	1.0089900606931579	0.168300735807976	5.5685478727433356e-11	7.260342802937383e-10	TRUE
ENSMUSG00000087629	0.4329366950429342	1.0087415291210529	0.2246994406063127	1.4876303774670456e-6	1.2510649331002884e-5	TRUE
ENSMUSG00000106437	0.26730515978976843	1.0066882684690144	0.3023160326406436	0.004050590420639122	0.01794194108917304	TRUE
ENSMUSG00000094282	0.9364406665963793	1.0066272842928548	0.144703762776544	2.770628582753727e-13	4.253192087229951e-12	TRUE
ENSMUSG00000028785	62.917062745217166	1.0055233454256096	0.017372310812615522	0	0	TRUE
ENSMUSG00000087550	0.2838286631059184	1.004545360306401	0.28278879696200665	0.0014765519721042942	0.007374705468275258	TRUE
ENSMUSG00000032246	2.4844164547029406	1.004355221961156	0.08793245586039136	2.6906591721413763e-31	9.324990224915851e-30	TRUE
ENSMUSG00000019929	6.3962952208472625	1.0028656508681684	0.054589219868594684	1.8999406861875086e-76	2.0047552578716077e-74	TRUE
ENSMUSG00000041237	0.5615399355497335	1.0015744213150486	0.19158801384458565	4.022755620291819e-9	4.4878021406280594e-8	TRUE
ENSMUSG00000110455	0.37655310407309867	-1.000173711727062	0.24266001143109528	3.295748041076863e-5	2.2860829031751145e-4	TRUE
ENSMUSG00000111752	0.9768581705206062	-1.0004976423943255	0.1450608829084471	4.415765008912225e-13	6.684643947358112e-12	TRUE
ENSMUSG00000044252	28.07100430304648	-1.0005459280518063	0.02663643446944194	0	0	TRUE
ENSMUSG00000111189	0.2734204910631421	-1.0036946006543732	0.2951758655945456	0.00269013131864894	0.012573141338470527	TRUE
ENSMUSG00000054589	0.44304780348940337	-1.005506653249578	0.2199558215256659	6.721390678574915e-7	5.906500093519208e-6	TRUE
ENSMUSG00000076258	15.676968507534832	-1.005820538169896	0.08009024026495379	2.4243338548841054e-37	1.0209538892734488e-35	TRUE
ENSMUSG00000087084	0.9666425771161804	-1.006582348700673	0.14595656091951717	4.42349636739201e-13	6.692778299150043e-12	TRUE
ENSMUSG00000103116	0.38496247112221993	-1.0104289707176002	0.23999083661985463	1.798307980461564e-5	1.3031190635032176e-4	TRUE
ENSMUSG00000092483	0.9438021794223974	-1.0145037366999996	0.14788910230071517	5.71383695177658e-13	8.590124366484453e-12	TRUE
ENSMUSG00000037628	0.7074295865444016	-1.0163227439064657	0.17178845977261786	8.103384256119072e-11	1.0412243491429776e-9	TRUE
ENSMUSG00000027481	0.2629733497940487	-1.0201498320415274	0.3111124396108827	0.00515472945124288	0.022121536247970655	TRUE
ENSMUSG00000117027	0.531473020176466	-1.0202094488581057	0.20417265980378366	1.916981235639325e-8	2.0011620225224936e-7	TRUE
ENSMUSG00000085007	4.696428082279744	-1.0238118726644314	0.06549256197770138	3.8282856554415275e-56	2.7104722578636156e-54	TRUE
ENSMUSG00000070690	0.2566476134130776	-1.0244274796069568	0.3146402793798729	0.005935430926271184	0.025025441386108332	TRUE
ENSMUSG00000039349	6.541814231186942	-1.0255024704645779	0.05544921189172353	2.04192057978589e-77	2.2206081891433985e-75	TRUE
ENSMUSG00000079666	0.3290507689515967	-1.0280897058252645	0.26752104531138376	2.96191427152317e-4	0.0017370036091511084	TRUE
ENSMUSG00000041444	36.035541923771206	-1.0295928559498257	0.023592997561805714	0	0	TRUE
ENSMUSG00000024670	1.674403004464996	-1.032998214452812	0.11045177866704113	7.286969438623152e-22	1.7410213850663263e-20	TRUE
ENSMUSG00000051726	14.54732609038096	-1.0334826009110916	0.03717102244061767	4.244306392071078e-171	1.4691511296651887e-168	TRUE
ENSMUSG00000108367	0.2648818691651973	-1.035987862308283	0.31295839878964904	0.004981243576836967	0.021467904294707022	TRUE
ENSMUSG00000022342	10.187778293222587	-1.0363656345621193	0.04445679782936463	3.3101580617124934e-121	6.759390390190462e-119	TRUE
ENSMUSG00000028832	46.39464767062007	-1.039311755478745	0.020817113946938574	0	0	TRUE
ENSMUSG00000041616	0.5958793018010231	-1.040579942344823	0.18847171444777516	4.75599117156454e-10	5.722511802191094e-9	TRUE
ENSMUSG00000072679	0.8774558179110029	-1.0460486117797185	0.15408378136411643	9.36152544997103e-13	1.3822972476564164e-11	TRUE
ENSMUSG00000031250	1.1052362347394438	-1.0476275113963773	0.13683103504244515	1.591885686033597e-15	2.787420315384184e-14	TRUE
ENSMUSG00000085035	1.2790071500759392	-1.048148913276316	0.12697132015331156	1.266522981784375e-17	2.506902950834568e-16	TRUE
ENSMUSG00000046005	0.5857700567344595	-1.0507494097812577	0.19034534080717655	4.725747087312626e-10	5.688532880673519e-9	TRUE
ENSMUSG00000022408	0.8793672295957052	-1.0511541534795545	0.1539822212037196	7.213267749463831e-13	1.0758875028942793e-11	TRUE
ENSMUSG00000025163	1.1216071325946018	-1.0537981321566696	0.1358898532685688	7.367443978132596e-16	1.3143779376198343e-14	TRUE
ENSMUSG00000021675	1.465238473436876	-1.0570795496200607	0.1185661731382076	4.136470897720803e-20	9.201378523582073e-19	TRUE
ENSMUSG00000089809	6.0595174624658394	-1.0577468709435007	0.05786114675417616	1.0337485344963977e-75	1.0827276163522418e-73	TRUE
ENSMUSG00000114284	0.3001036875086272	-1.064574081986119	0.2779036500783994	5.122281454334024e-4	0.0028480085563137502	TRUE
ENSMUSG00000105402	11.923246409258185	-1.0656825539528654	0.1396469132138716	1.37930586610551e-15	2.419667348797206e-14	TRUE
ENSMUSG00000006221	0.6249929672411995	-1.071864163138941	0.18435699317807788	6.763955420085535e-11	8.742627989239884e-10	TRUE
ENSMUSG00000099150	0.3830622653748713	-1.0775400101552148	0.24157305981423438	6.900170225036426e-6	5.294794043455905e-5	TRUE
ENSMUSG00000024546	0.37890832230823507	-1.0841772975075965	0.2546621330992872	2.461369335109865e-5	1.7409296588028508e-4	TRUE
ENSMUSG00000068587	0.6290905157514872	-1.0862473817984974	0.18400198933928452	3.636134555215124e-11	4.811563786257626e-10	TRUE
ENSMUSG00000024747	1.2955017807887916	-1.0866423795950637	0.12672370251670728	8.236853096819661e-19	1.7102767980989702e-17	TRUE
ENSMUSG00000031491	1.1049972526652954	-1.0867119109507284	0.1374584393783078	2.2177561875629067e-16	4.079636528048318e-15	TRUE
ENSMUSG00000055865	0.9147243997194414	-1.0871115228753798	0.15150589682758678	6.042596455348831e-14	9.662707481049083e-13	TRUE
ENSMUSG00000026463	28.288204284201875	-1.0888516486111415	0.02683976536224127	0	0	TRUE
ENSMUSG00000107666	0.5629670741278691	-1.0920556950851117	0.1951671761797307	3.061258560568751e-10	3.758250994082329e-9	TRUE
ENSMUSG00000031448	0.8938683676135696	-1.10271622329144	0.15358679243090845	5.8478978668827175e-14	9.361913877811567e-13	TRUE
ENSMUSG00000087094	0.5793529820650336	-1.1034962692894257	0.19246877091054065	1.1297182254696619e-10	1.4308755962396646e-9	TRUE
ENSMUSG00000108351	0.7244152584483219	-1.107034971405938	0.17136147154997275	1.6304442706317653e-12	2.3683997020272274e-11	TRUE
ENSMUSG00000035033	11.866999479064086	-1.1076078169480035	0.04157400395950919	1.9611597707215055e-157	6.117094388149364e-155	TRUE
ENSMUSG00000044265	0.41601996987179557	-1.1094841782185159	0.231552653703167	5.282543145676997e-7	4.707683034439431e-6	TRUE
